date,amfi_code,scheme_name,Benchmark,Rolling_30D_Tracking_Difference_pct
2022-07-21,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.011228114905151113
2022-07-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.048745951829177736
2022-07-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.0088600427048476
2022-07-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.0329849816591458
2022-07-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.015032590697759604
2022-07-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.007423333927836229
2022-07-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.031597597750500084
2022-07-27,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.06208234274899841
2022-07-27,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.06200272642605068
2022-07-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.025269398335212207
2022-07-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.03541887682119049
2022-07-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.0014254415813926464
2022-07-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.006327882884942608
2022-08-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.038878383729734255
2022-08-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.013899487633744304
2022-08-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.08619510579403984
2022-08-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.009029022183768925
2022-08-03,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.015328860735689767
2022-08-03,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.04448682226720976
2022-08-04,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.04666482791762997
2022-08-04,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.09697038898142218
2022-08-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.06382675472600889
2022-08-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.07142886069498237
2022-08-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.021690150664769314
2022-08-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.06740523321197381
2022-08-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.06580416459756044
2022-08-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.01998537641006141
2022-08-10,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.022320682530442653
2022-08-10,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.016234136270736332
2022-08-11,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.06901832776705308
2022-08-11,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.006746956704279938
2022-08-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10276318560555184
2022-08-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.05288673302865753
2022-08-15,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.22036017318716145
2022-08-15,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.05867471997955786
2022-08-16,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.22069374363257585
2022-08-16,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.05795558239630073
2022-08-17,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1690438941490935
2022-08-17,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.06357183614637034
2022-08-18,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.11435989697767526
2022-08-18,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.08970007445669262
2022-08-19,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10701441690180724
2022-08-19,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11510884419491366
2022-08-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10808126651743763
2022-08-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.1311860784888149
2022-08-23,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.14039362071238015
2022-08-23,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.03982590726362867
2022-08-24,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.136306396109284
2022-08-24,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.06000597998081133
2022-08-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.08360767517645289
2022-08-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.07003704342237552
2022-08-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.010850056449402956
2022-08-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.13884324986048155
2022-08-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.036147352500829344
2022-08-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.08737805139822659
2022-08-30,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.059893839651543226
2022-08-30,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.06661492074538848
2022-08-31,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10743607579575412
2022-08-31,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.10081319678612885
2022-09-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.13041631249300614
2022-09-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.1259293393185549
2022-09-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1476721870384793
2022-09-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.09021530433486673
2022-09-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.14034988570780818
2022-09-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.1395620651022881
2022-09-06,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.13988533993237037
2022-09-06,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.10858782185279728
2022-09-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.06886378628544391
2022-09-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.1659737578942496
2022-09-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.09864452488955251
2022-09-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.12778637901125584
2022-09-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.15967127835349074
2022-09-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.08267591734228381
2022-09-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.16396732554858445
2022-09-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.12827381879659003
2022-09-13,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1926583484148551
2022-09-13,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.13374454394620372
2022-09-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.17138451976100683
2022-09-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.05375808205285825
2022-09-15,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.16416294722282268
2022-09-15,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.10972670995924362
2022-09-16,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.2101255659699882
2022-09-16,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11486357106302747
2022-09-19,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.26251525766322575
2022-09-19,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.13002502901651725
2022-09-20,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.2758591467600935
2022-09-20,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.12575209613017022
2022-09-21,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.2202860598019914
2022-09-21,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.2014497384663838
2022-09-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1930307420252194
2022-09-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.18154123343503822
2022-09-23,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10947908190903595
2022-09-23,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11482576306064715
2022-09-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1095675618458277
2022-09-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11679226399564793
2022-09-27,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.12336570308707198
2022-09-27,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.09799813487553284
2022-09-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.13713396530136626
2022-09-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.09116807048184183
2022-09-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.16550332493980044
2022-09-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.1015504517022962
2022-09-30,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1861427832242213
2022-09-30,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.05770773991346067
2022-10-03,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.12611029153490586
2022-10-03,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.07458064754240046
2022-10-04,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1352603821191974
2022-10-04,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.09979365794915021
2022-10-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10520632001659166
2022-10-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11124985822729065
2022-10-06,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.07420751328912216
2022-10-06,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11827569433539502
2022-10-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10024910365178644
2022-10-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11921868177756237
2022-10-10,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.11598845749693795
2022-10-10,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.14036605281645667
2022-10-11,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.11923463629874621
2022-10-11,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.11085269415496257
2022-10-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.07372200216004525
2022-10-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.14071129314485176
2022-10-13,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.04925440132596289
2022-10-13,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.09103033123414465
2022-10-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.005098722116103256
2022-10-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.07535505806956351
2022-10-17,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.06600956437088171
2022-10-17,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.03492963485735837
2022-10-18,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.05993972323694104
2022-10-18,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,-0.0280563269176833
2022-10-19,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1566343060204319
2022-10-19,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.010390319826685626
2022-10-20,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1949215994922408
2022-10-20,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.021280326037270703
2022-10-21,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.17121005515691512
2022-10-21,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.10397940643987542
2022-10-24,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.17243569097987818
2022-10-24,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.13183488688863654
2022-10-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.12368223525908383
2022-10-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.18409919512335726
2022-10-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10249941999218173
2022-10-26,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.15074738616038216
2022-10-27,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.13647470408580498
2022-10-27,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.15851329537088824
2022-10-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.057133618170085075
2022-10-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.1685657842643725
2022-10-31,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.028994796183031694
2022-10-31,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.19111900699999945
2022-11-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.02984295105822876
2022-11-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.23298279885671605
2022-11-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,0.009795861628064673
2022-11-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2833394508075171
2022-11-03,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.03189991851950458
2022-11-03,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2575276764375752
2022-11-04,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.09826540607449621
2022-11-04,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.19365423532166193
2022-11-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.06932467201889633
2022-11-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2092376491553194
2022-11-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.07216746670042277
2022-11-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.23368786955946796
2022-11-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10622982102624245
2022-11-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.20934615899714237
2022-11-10,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10528068554438144
2022-11-10,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.24714593530203852
2022-11-11,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.13944956539409561
2022-11-11,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.1760892129674803
2022-11-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.15622150809034507
2022-11-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.16442572606079917
2022-11-15,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.21016937657525325
2022-11-15,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.22089791511404147
2022-11-16,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.258615453024514
2022-11-16,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.25860187682152996
2022-11-17,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.26986162003955466
2022-11-17,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3239946000447391
2022-11-18,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.27791706925121007
2022-11-18,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.327214071163973
2022-11-21,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.2812288175905153
2022-11-21,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.32750424097459097
2022-11-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.21260270279941412
2022-11-22,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3322670428483317
2022-11-23,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.18159141002101883
2022-11-23,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3750427681964863
2022-11-24,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.15577221562250942
2022-11-24,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3235714584694667
2022-11-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1857778281573097
2022-11-25,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.30123224554445716
2022-11-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.17420896870547783
2022-11-28,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3347942770705699
2022-11-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.14894759186783363
2022-11-29,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3368126134169469
2022-11-30,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.07643209558431452
2022-11-30,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.34802740340598604
2022-12-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.014359964528247724
2022-12-01,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3455340427652946
2022-12-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.03907544483223539
2022-12-02,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2855837951568248
2022-12-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.049640901786518477
2022-12-05,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.3058931057255557
2022-12-06,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.11842824654092068
2022-12-06,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2503233229779356
2022-12-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.10673592836705435
2022-12-07,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2546214571306145
2022-12-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1281513152832651
2022-12-08,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.25849556474342766
2022-12-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.1778950252486755
2022-12-09,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2971333990952152
2022-12-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.16906986275357544
2022-12-12,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.30216683696604424
2022-12-13,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.165054135832791
2022-12-13,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2561247262163646
2022-12-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.19201670123396908
2022-12-14,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY100,0.2751639065296141
2022-12-15,100025,HDFC Short Term Debt Fund - Regular - Growth,NIFTY50,-0.14839732087775523
